1;211831.0;18807.0;100596.0;13;16.79;49158.8;20;103967.0;52961.18;1;13;90;10;47;6;3;25;2
2;423203.0;6362.0;194369.0;96;48.7;30376.39;33;197059.0;32377.74;1;318;35;3;43;14;3;256;4
3;234373.0;8612.0;137628.0;22;17.66;69350.35;112;141929.0;71599.87;2;402;42;9;34;5;3;224;2
4;123815.0;6035.0;129492.0;84;13.76;65882.32;119;129930.0;69028.11;3;399;64;5;31;14;1;712;1
5;233396.0;11575.0;48834.0;7;91.62;56504.66;63;53484.0;59691.12;5;56;54;9;8;8;3;170;0
6;169368.0;514.0;20815.0;67;65.74;46965.47;18;24473.0;47329.63;3;366;40;4;13;8;4;538;1
7;14175.0;6597.0;118072.0;77;96.79;6098.49;11;120580.0;9961.51;3;362;24;1;11;16;4;467;1
8;472662.0;4914.0;23748.0;123;58.33;93186.46;49;27392.0;94960.65;2;88;49;1;23;1;1;875;1
9;361742.0;6579.0;198752.0;88;71.69;96605.53;34;201610.0;97261.28;3;85;25;4;31;1;5;841;0
10;380820.0;17237.0;34936.0;21;5.85;18270.85;99;38361.0;18274.35;2;229;2;2;34;14;4;398;1
11;402254.0;18653.0;181306.0;97;71.05;24475.58;99;183391.0;27325.76;1;376;27;9;31;12;4;109;4
12;140918.0;16859.0;157430.0;77;99.22;7145.66;65;161253.0;8892.63;4;136;20;8;21;19;2;10;4
13;451265.0;824.0;100995.0;90;90.17;24724.12;122;105525.0;28484.18;2;255;4;6;4;10;2;583;0
14;84734.0;2354.0;87177.0;41;56.22;75898.46;22;88742.0;80612.76;4;334;31;7;14;10;5;616;2
15;478160.0;19272.0;80020.0;93;74.81;33929.54;1;81795.0;37832.65;4;10;14;5;27;20;2;253;4
16;460044.0;18408.0;61734.0;12;98.02;50144.08;91;66462.0;50866.93;3;498;79;6;13;13;5;610;1
17;223293.0;10618.0;161423.0;18;51.22;55380.48;109;163635.0;59644.85;1;181;25;2;44;5;1;750;0
18;202213.0;7268.0;64121.0;66;89.66;69474.43;57;64706.0;71062.06;1;366;8;1;47;17;1;199;1
19;363316.0;9928.0;167415.0;2;13.13;34027.55;55;170110.0;36718.72;3;231;5;10;4;7;2;31;4
20;307221.0;5938.0;89657.0;47;13.82;10753.13;120;90617.0;13784.21;2;4;32;6;22;17;1;934;1
21;215984.0;1850.0;165578.0;66;98.87;89679.16;49;167640.0;90308.5;4;499;83;1;10;17;4;747;1
22;207768.0;14584.0;195119.0;66;57.16;51854.8;120;196499.0;55875.85;5;104;58;9;38;20;4;497;1
23;354960.0;3796.0;68214.0;38;43.1;8455.22;92;69973.0;11711.62;5;130;53;7;33;2;4;407;2
24;99657.0;13393.0;178259.0;103;67.79;93082.64;9;181048.0;96801.86;4;359;46;9;16;7;5;712;1
25;26665.0;13111.0;131842.0;34;11.43;74330.72;100;132662.0;74780.4;4;288;17;10;25;20;2;607;4
26;13384.0;11370.0;48975.0;82;5.56;98394.81;16;51557.0;101931.9;2;485;80;4;32;18;4;881;4
27;157027.0;18205.0;116885.0;17;44.29;10489.99;99;120250.0;14162.94;5;33;5;5;49;19;5;841;0
28;152640.0;18071.0;130047.0;22;89.59;37933.17;57;132207.0;40097.13;2;68;24;2;25;12;4;534;0
29;214188.0;1430.0;43024.0;95;17.6;15860.0;59;43482.0;16258.18;4;104;36;2;26;13;1;694;1
30;123230.0;8957.0;78958.0;124;88.04;51638.17;58;83436.0;55446.94;5;131;48;7;18;6;4;308;1
31;30879.0;10256.0;33040.0;122;50.1;89324.58;91;37829.0;90048.52;2;249;93;4;30;7;1;936;0
32;494347.0;14107.0;126588.0;34;82.42;18002.31;108;127855.0;18353.68;2;445;84;8;12;8;4;428;1
33;473110.0;3493.0;182503.0;88;7.93;48284.89;59;182899.0;50251.58;4;401;5;10;30;8;2;648;4
34;343830.0;5758.0;97818.0;19;20.32;99131.09;72;98527.0;102242.7;4;382;96;5;2;12;2;528;2
35;195702.0;19222.0;55571.0;16;68.05;17566.85;74;57327.0;21996.54;5;388;30;2;41;16;4;760;2
36;130378.0;4328.0;129767.0;56;48.2;88453.21;98;130147.0;89490.15;2;132;27;4;28;2;2;13;2
37;416958.0;17523.0;34911.0;88;35.74;38896.2;45;37576.0;40649.27;3;89;30;7;9;2;2;404;4
38;31186.0;10808.0;170339.0;12;43.4;31521.98;29;174544.0;35175.92;5;359;5;2;38;12;4;719;1
39;453441.0;15263.0;42619.0;110;16.51;32257.94;60;45794.0;36329.19;5;427;99;5;16;9;2;573;1
40;108129.0;2058.0;197425.0;4;92.18;97575.09;57;201438.0;97775.19;2;270;59;1;17;6;2;737;4
41;467267.0;15525.0;132902.0;117;37.16;19587.72;8;133631.0;23459.05;4;348;43;7;36;12;4;713;4
42;39437.0;8278.0;195019.0;3;96.28;60251.64;10;197892.0;63469.35;2;209;15;5;9;7;1;308;4
43;493742.0;1374.0;85082.0;68;6.33;86518.63;11;86870.0;86808.26;1;493;23;3;14;14;3;631;1
44;302348.0;5739.0;40386.0;102;55.47;45563.53;10;44114.0;49121.93;1;18;71;3;28;20;1;214;2
45;359651.0;16777.0;52520.0;103;53.6;26534.41;36;52757.0;31118.93;5;92;92;8;50;20;3;-1;1
46;45751.0;3221.0;180700.0;116;33.83;69302.99;5;181006.0;73643.63;3;303;82;8;32;8;4;943;2
47;133250.0;10359.0;103059.0;108;38.37;58371.34;59;106974.0;59043.16;3;457;92;1;43;18;3;335;0
48;497219.0;16677.0;105884.0;91;75.0;7034.35;32;110742.0;7846.03;1;224;60;10;14;15;5;401;0
49;444276.0;17146.0;31943.0;37;41.31;7933.88;26;34366.0;12392.27;2;432;74;1;11;18;1;815;0
50;165853.0;13017.0;124313.0;81;42.08;56023.14;92;125487.0;58757.87;4;240;43;10;36;11;3;608;2
51;41159.0;7724.0;62145.0;93;45.9;12000.12;104;65708.0;14910.69;5;415;42;7;46;19;1;193;1
52;422860.0;8023.0;81468.0;63;23.45;36106.39;17;82107.0;36821.32;4;366;51;9;29;6;3;593;0
53;133232.0;17242.0;86141.0;48;45.64;88641.13;41;90000.0;93313.72;5;332;65;2;32;17;4;347;2
54;353406.0;10504.0;61588.0;51;49.7;33741.16;28;62894.0;37818.2;2;220;52;9;28;12;3;380;0
55;105461.0;5262.0;118779.0;10;81.71;4885.6;79;121432.0;7256.52;5;251;62;9;11;14;3;65;2
56;377218.0;7383.0;21589.0;16;86.7;6523.66;5;22552.0;11109.92;5;323;15;10;49;11;5;502;4
57;100188.0;10847.0;109584.0;102;50.29;45234.87;95;111273.0;49670.72;2;270;50;3;49;12;3;694;4
58;246023.0;323.0;24000.0;16;81.32;84908.75;79;28086.0;86485.26;2;174;56;7;29;10;5;104;4
59;83995.0;7146.0;182501.0;75;59.75;94920.38;30;183246.0;98495.67;1;268;64;3;8;1;3;227;4
60;435202.0;11349.0;199274.0;60;88.66;71374.78;79;202842.0;75418.04;1;336;49;2;32;2;1;867;0
61;51967.0;18328.0;199434.0;52;49.38;98663.56;109;202108.0;103619.28;2;496;42;6;15;10;1;91;0
62;198394.0;17710.0;79829.0;108;60.71;89616.68;93;79957.0;90917.54;1;416;63;10;1;19;5;549;2
63;139446.0;15129.0;20516.0;108;32.59;62022.01;127;23882.0;63333.0;5;201;97;5;18;11;2;280;4
64;16245.0;1859.0;39710.0;21;70.21;18440.04;61;40702.0;21529.8;2;137;94;5;50;8;2;641;1
65;49145.0;18985.0;165022.0;123;9.64;58357.55;96;167099.0;60181.69;3;376;43;8;29;3;3;514;2
66;496022.0;10444.0;57381.0;51;66.84;6601.02;98;59406.0;9161.43;4;328;53;1;49;20;1;906;4
67;355688.0;14947.0;30632.0;69;59.37;93000.6;17;33849.0;94323.24;2;400;67;10;3;17;5;514;0
68;128239.0;6563.0;39261.0;109;7.84;66397.33;9;41464.0;68531.23;3;429;45;9;48;4;4;214;2
69;366263.0;274.0;49756.0;95;66.6;31541.76;3;52208.0;32215.92;1;297;5;7;11;7;1;411;4
70;216437.0;8579.0;45183.0;83;14.74;16574.08;41;46091.0;20024.76;5;191;24;4;34;10;2;610;1
71;226119.0;6555.0;6216.0;64;25.35;95284.7;66;9150.0;99765.45;1;99;82;6;14;11;5;246;0
72;484070.0;18684.0;163889.0;108;14.54;31898.01;128;164699.0;34649.62;4;68;81;1;28;20;5;433;0
73;67118.0;6048.0;58385.0;106;68.2;48040.82;101;60872.0;48385.03;3;125;67;2;43;4;5;482;4
74;69139.0;17445.0;178005.0;85;40.69;85926.56;76;179184.0;90429.02;3;356;100;4;21;12;2;763;0
75;288715.0;10089.0;113448.0;100;44.44;11545.41;9;113958.0;14881.03;1;183;17;5;10;6;5;887;1
76;102579.0;5325.0;172693.0;73;69.07;91274.52;4;175659.0;94234.11;3;462;2;2;17;5;5;321;2
77;110038.0;17715.0;92946.0;41;32.06;23955.23;5;96553.0;28427.48;5;13;42;3;8;2;3;885;4
78;321531.0;4981.0;18781.0;105;42.42;24363.32;105;21694.0;27774.59;5;98;54;4;41;3;1;284;2
79;89702.0;18282.0;64364.0;6;83.74;32189.5;95;68799.0;35393.94;2;82;23;6;13;20;1;488;4
80;159970.0;1607.0;47285.0;61;39.95;73000.27;14;52191.0;73634.76;2;309;9;7;23;11;1;542;2
81;256244.0;12169.0;158229.0;18;0.81;69097.49;22;163143.0;69942.97;3;170;19;6;6;3;1;92;4
82;251922.0;1870.0;40574.0;75;96.4;69416.62;34;40783.0;74329.22;1;109;2;6;14;7;1;459;2
83;27422.0;19438.0;25484.0;51;36.2;41110.24;5;27333.0;41828.9;5;496;62;7;48;9;1;256;4
84;172120.0;6680.0;15188.0;85;35.1;68286.36;35;19558.0;69068.31;1;239;90;3;15;3;2;626;1
85;62326.0;8169.0;124749.0;52;27.46;55559.37;93;125718.0;58195.32;3;121;8;1;4;13;1;824;2
86;246832.0;2853.0;170697.0;53;3.23;20544.93;6;174775.0;23835.24;3;417;72;9;10;9;3;734;2
87;425845.0;1841.0;11523.0;2;11.39;93072.41;85;12148.0;93822.47;2;339;85;1;27;6;1;445;1
88;215226.0;4103.0;56620.0;15;68.23;37319.87;112;60549.0;38976.15;3;445;89;5;44;13;5;426;4
89;446491.0;4130.0;95596.0;8;11.85;25376.9;113;97526.0;27124.36;4;192;6;3;36;18;1;702;4
90;324775.0;5289.0;131595.0;102;22.64;25398.22;18;133399.0;26751.09;5;464;88;9;44;18;3;147;4
91;405746.0;11446.0;28018.0;76;80.49;75258.12;79;31881.0;79608.5;4;219;77;2;2;9;3;717;0
92;184972.0;19090.0;25331.0;59;90.0;8524.97;124;29027.0;11465.06;3;159;16;3;3;8;5;135;2
93;329905.0;19515.0;38331.0;43;1.67;20700.34;98;41195.0;20797.13;4;297;59;8;16;19;2;107;4
94;186972.0;2811.0;115306.0;95;11.03;29815.24;73;118017.0;33401.47;2;487;6;3;44;8;3;189;0
95;462342.0;3834.0;120399.0;23;46.19;48780.09;27;122867.0;50193.82;4;114;76;8;35;9;1;860;1
96;276623.0;12957.0;182796.0;48;14.96;41154.01;44;185291.0;46091.16;4;79;15;10;1;3;5;849;2
97;233372.0;11542.0;125107.0;114;49.89;81614.31;121;127885.0;81846.93;1;204;36;5;35;19;1;446;2
98;26279.0;3354.0;179127.0;36;85.05;52022.67;22;182803.0;52613.56;4;61;21;9;10;9;1;652;0
99;391221.0;3369.0;82051.0;71;12.6;83370.01;91;83777.0;83735.65;1;192;29;6;30;12;5;702;4
100;292750.0;1114.0;30367.0;76;79.39;93682.12;44;30840.0;96471.21;2;430;82;2;35;7;3;318;2
101;304549.0;764.0;107997.0;16;72.56;32548.6;128;111880.0;35536.38;5;458;42;3;20;20;3;989;1
102;366140.0;14240.0;175366.0;24;42.58;6429.97;2;179223.0;7137.95;2;178;84;4;2;13;5;108;2
103;403596.0;4430.0;49875.0;97;54.42;39302.48;1;54299.0;42885.64;2;23;23;2;13;10;1;114;2
104;254277.0;6216.0;11921.0;46;6.73;61527.61;73;15387.0;63115.3;5;67;8;10;49;2;4;126;2
105;224382.0;11485.0;140351.0;102;44.64;97554.03;48;143919.0;102528.89;1;61;45;5;33;9;1;647;2
106;496212.0;12248.0;61124.0;33;8.42;29148.95;120;61395.0;30230.23;5;451;4;6;17;17;5;124;1
107;318361.0;6632.0;56385.0;85;12.6;4044.73;41;59412.0;7829.09;1;236;83;9;43;3;1;485;0
108;276263.0;9032.0;101679.0;101;23.65;52870.47;114;103191.0;54568.16;5;265;80;10;49;11;1;358;0
109;20926.0;18820.0;153930.0;72;86.92;81455.63;21;155411.0;83565.61;5;75;37;3;41;5;5;903;4
110;182916.0;14333.0;81590.0;29;75.9;17139.95;3;82945.0;22043.68;5;431;12;4;18;13;4;191;0
111;385631.0;15920.0;129051.0;128;26.5;10952.93;41;130503.0;15029.39;2;296;72;2;28;9;2;659;0
112;379214.0;12017.0;38567.0;93;70.49;94623.37;19;38765.0;95870.02;3;197;72;3;18;17;2;38;4
113;355777.0;2767.0;191057.0;5;51.46;53444.62;23;195676.0;58248.63;5;448;17;1;46;3;2;241;1
114;78671.0;18979.0;33670.0;111;62.26;85376.04;101;37557.0;89795.64;1;77;53;3;35;2;3;196;1
115;62799.0;13696.0;195112.0;49;9.33;54331.5;122;197754.0;56227.45;3;141;75;3;50;9;5;639;4
116;456779.0;14573.0;191133.0;64;64.07;76261.64;65;192552.0;76551.71;5;394;86;4;6;13;2;242;2
117;270041.0;3028.0;117166.0;108;69.05;60295.95;62;117505.0;64988.61;4;409;25;6;15;6;4;300;4
118;35908.0;13613.0;8708.0;105;6.01;9211.66;14;12210.0;10783.76;3;55;79;1;1;12;2;170;4
119;332492.0;1094.0;59328.0;56;82.58;76322.91;4;60396.0;79009.43;3;428;53;3;1;4;3;155;2
120;227825.0;18115.0;23779.0;29;55.79;73276.06;107;28358.0;77393.25;5;421;61;7;7;20;1;466;0
121;74270.0;7024.0;195993.0;7;48.59;74615.43;68;198154.0;79083.71;4;8;49;4;34;9;4;998;4
122;227723.0;4078.0;173340.0;108;46.59;66571.8;40;174050.0;71195.72;3;498;9;5;31;1;1;525;2
123;491233.0;14193.0;1220.0;121;78.6;74073.94;111;3040.0;77950.58;3;43;37;9;46;2;1;842;4
124;326375.0;18033.0;144271.0;47;13.95;86218.97;55;149174.0;90185.11;3;25;91;6;36;17;2;4;2
125;390617.0;11383.0;155172.0;27;64.13;64567.74;94;159251.0;65992.77;2;29;56;9;7;7;2;518;2
126;14584.0;10018.0;58798.0;64;38.66;50821.34;56;62314.0;52719.67;1;484;55;1;31;6;1;639;4
127;145174.0;14787.0;12458.0;61;39.46;16554.38;123;17033.0;21103.88;5;144;60;9;41;16;4;333;2
128;283135.0;12837.0;189336.0;107;66.48;97905.77;124;192723.0;99229.07;3;463;72;9;31;17;5;582;2
129;263245.0;6103.0;130203.0;35;53.7;63363.96;121;131820.0;63535.04;2;81;16;5;36;8;2;449;4
130;79684.0;4740.0;56957.0;90;24.45;78572.34;17;59978.0;83001.66;1;267;61;1;30;5;3;456;4
131;451978.0;6853.0;186102.0;29;61.27;93247.85;98;189010.0;98095.15;1;198;79;3;29;11;5;444;2
132;186130.0;6222.0;40432.0;54;2.53;24699.8;114;41360.0;24738.75;1;450;71;4;17;9;1;966;1
133;447666.0;313.0;146337.0;58;57.06;56766.89;120;149050.0;61424.53;3;66;58;7;8;5;4;557;2
134;459019.0;16324.0;123992.0;5;94.75;97120.47;125;127221.0;98540.97;4;326;43;5;41;20;2;891;2
135;111669.0;5546.0;29904.0;42;3.32;27006.2;82;30472.0;31467.71;5;250;3;6;5;2;4;261;1
136;449513.0;6974.0;42330.0;99;34.27;51662.95;124;42476.0;56091.03;3;346;70;4;10;14;1;7;4
137;93424.0;7599.0;190386.0;9;41.6;1479.39;123;193954.0;5970.59;4;492;63;9;5;10;4;801;2
138;296822.0;12737.0;158379.0;2;22.86;14094.14;58;160947.0;16763.3;5;351;49;4;4;13;4;467;0
139;59352.0;13204.0;122961.0;48;12.26;18398.16;41;124072.0;19848.99;4;83;60;9;49;16;4;559;0
140;309239.0;14066.0;105001.0;3;31.78;23147.78;82;107091.0;27205.33;2;300;22;7;46;19;1;286;4
141;177625.0;6545.0;122487.0;63;16.61;89192.22;5;122602.0;89361.72;5;471;96;1;9;2;2;108;1
142;403256.0;9250.0;31059.0;123;83.41;8223.35;90;34392.0;9053.03;2;246;34;7;4;8;5;74;1
143;181702.0;15887.0;187044.0;6;54.1;22936.1;102;189352.0;24008.02;2;143;93;7;2;18;2;330;1
144;436811.0;7539.0;174880.0;8;31.51;76925.68;8;175504.0;80688.58;3;217;7;4;48;8;4;851;1
145;189945.0;19770.0;196295.0;94;68.51;49190.02;56;196514.0;51413.13;2;87;62;3;46;15;1;316;0
146;417719.0;13113.0;66012.0;68;45.69;96609.98;56;66147.0;97654.91;1;96;26;1;10;17;1;525;0
147;263015.0;13626.0;16604.0;37;69.72;71419.78;53;17259.0;75837.04;1;216;6;1;16;16;5;357;0
148;102587.0;11818.0;60041.0;55;19.78;59203.39;78;63608.0;60165.41;3;370;30;4;9;4;5;365;1
149;206491.0;2217.0;185460.0;124;80.71;60594.9;45;189960.0;64332.68;3;445;27;10;24;6;3;496;4
150;485220.0;15863.0;197381.0;103;36.18;61498.12;66;201400.0;61605.45;4;397;81;3;13;17;1;325;4
151;69840.0;1730.0;137900.0;1;34.68;18932.26;30;141143.0;21921.31;1;47;99;4;18;17;2;251;2
152;330142.0;952.0;184270.0;88;26.08;56714.59;80;186564.0;60965.89;4;41;84;9;46;11;3;754;4
153;59402.0;19059.0;169633.0;40;84.2;8068.66;42;174021.0;10517.69;4;228;86;1;26;18;3;214;0
154;468390.0;3427.0;138256.0;77;67.97;60940.87;22;140727.0;61515.32;2;412;32;8;6;1;1;370;1
155;170751.0;7080.0;168986.0;121;21.95;22812.8;110;172529.0;24746.76;1;103;85;4;6;4;2;50;1
156;316188.0;8713.0;142358.0;2;99.63;34205.01;50;145591.0;35721.05;3;60;37;10;14;9;4;135;4
157;433726.0;9987.0;9524.0;117;70.17;89253.44;119;14395.0;94056.71;3;174;43;6;47;4;5;833;4
158;455318.0;7785.0;178664.0;77;43.98;4733.75;124;183517.0;8040.62;4;254;94;7;21;2;5;617;2
159;137818.0;0.0;92624.0;94;35.84;1922.64;21;95339.0;5844.52;1;355;3;10;46;14;2;69;1
160;23878.0;18438.0;112128.0;127;86.4;75605.25;4;116474.0;77265.69;4;352;67;9;4;17;3;969;2
161;377024.0;12749.0;171206.0;94;7.62;98908.78;84;172095.0;99433.82;1;483;29;6;11;10;2;192;0
162;273316.0;5630.0;148701.0;42;39.19;60224.48;65;149932.0;61777.49;3;229;29;2;44;19;5;959;4
163;313667.0;13585.0;61408.0;128;75.45;3164.59;109;64776.0;3500.01;5;124;99;7;43;8;4;59;4
164;351021.0;12790.0;188547.0;25;73.48;44930.96;49;190685.0;46105.48;2;345;3;3;21;19;2;896;2
165;118947.0;17759.0;193854.0;64;60.2;8554.59;109;197222.0;9795.57;4;386;83;6;9;6;2;173;4
166;143540.0;18413.0;152109.0;48;26.43;9691.12;71;155253.0;10609.17;3;288;45;3;9;8;4;150;0
167;284120.0;18760.0;7767.0;50;2.05;97391.78;92;8788.0;101908.31;2;6;57;4;12;15;5;906;2
168;56873.0;4327.0;131432.0;84;99.84;53948.24;4;133031.0;54949.03;4;482;38;8;14;14;3;927;1
169;198028.0;19557.0;138286.0;38;9.61;83902.43;60;138898.0;85197.06;2;161;29;5;31;3;2;549;1
170;98062.0;7546.0;165061.0;121;50.74;92223.29;83;169548.0;92553.14;3;105;95;9;16;16;5;856;4
171;270514.0;11247.0;182049.0;95;76.53;35717.22;71;182720.0;39780.94;1;121;96;2;19;13;1;646;1
172;168708.0;18133.0;105514.0;6;10.81;43893.76;104;107723.0;46878.94;4;131;66;3;28;4;5;337;2
173;49541.0;10265.0;133780.0;112;25.66;39824.31;67;137316.0;40553.81;2;300;69;9;44;1;2;416;1
174;249122.0;6714.0;149769.0;90;26.45;26001.01;41;154547.0;26296.85;3;28;30;6;16;3;5;268;1
175;464942.0;3507.0;171298.0;24;95.29;17027.93;82;172245.0;19151.54;1;141;70;8;17;6;3;260;4
176;199920.0;7267.0;115469.0;40;9.6;67646.5;90;117543.0;68117.96;3;361;47;8;38;4;1;627;1
177;387214.0;1614.0;188416.0;74;49.81;75540.26;17;188528.0;77121.08;4;202;81;3;19;16;4;52;4
178;233905.0;12141.0;157386.0;57;93.02;7972.29;119;160756.0;12269.84;5;241;44;6;10;4;4;937;2
179;203655.0;11046.0;77973.0;21;23.23;38272.61;39;78463.0;40517.91;1;334;49;4;47;2;5;194;4
180;66711.0;19018.0;83206.0;23;74.26;63319.46;95;87800.0;65350.49;4;265;23;9;20;11;4;449;2
181;374736.0;8493.0;142851.0;128;45.02;12720.33;31;147423.0;13981.16;3;451;34;7;42;5;4;589;2
182;347379.0;1395.0;26842.0;19;20.16;38087.98;99;31185.0;42919.61;3;67;39;8;43;17;5;367;1
183;413647.0;15653.0;172789.0;97;56.82;11403.6;39;174531.0;12661.65;2;275;35;3;46;3;2;634;4
184;451852.0;4032.0;172474.0;22;35.19;4292.02;44;172712.0;9185.47;1;432;92;4;12;17;2;74;4
185;370824.0;18248.0;60533.0;61;61.78;7992.15;95;61257.0;10096.78;1;291;97;9;27;18;5;768;4
186;318001.0;9149.0;47965.0;44;79.35;73457.4;40;52550.0;75368.62;3;454;20;7;40;9;2;626;2
187;411105.0;16400.0;156323.0;40;95.04;94675.29;31;159966.0;96283.23;3;138;70;10;28;8;4;824;4
188;354480.0;19738.0;130391.0;60;83.26;4170.51;101;134026.0;6806.92;4;26;4;4;10;19;5;919;0
189;343041.0;3916.0;93083.0;58;54.66;92631.62;63;93803.0;96420.34;3;226;10;6;20;17;2;803;0
190;89759.0;17198.0;186859.0;41;45.44;10719.68;91;187495.0;11001.12;4;356;72;6;7;14;3;724;2
191;332859.0;300.0;84536.0;57;41.51;90266.79;107;87599.0;90403.63;5;472;69;9;43;3;5;33;4
192;416327.0;15495.0;96263.0;85;55.21;39758.84;126;98287.0;42384.69;4;188;37;4;49;16;5;475;0
193;144492.0;18610.0;147260.0;101;25.49;84547.12;31;147294.0;86514.71;2;155;56;4;47;9;3;111;0
194;255634.0;9075.0;19066.0;38;62.74;24958.32;102;23482.0;27173.05;1;98;92;10;46;13;2;816;2
195;257471.0;17495.0;99620.0;93;39.87;24934.89;19;101786.0;26165.38;1;458;35;6;36;5;1;56;2
196;191426.0;1887.0;122556.0;52;37.52;76930.93;54;123427.0;80906.96;4;73;35;2;23;16;3;716;0
197;70435.0;4736.0;182613.0;128;60.56;59494.97;10;183523.0;64320.87;1;152;87;7;15;4;2;555;0
198;393487.0;6503.0;129537.0;3;36.38;52246.15;5;133083.0;56521.21;2;121;40;6;10;11;4;232;0
199;370552.0;4100.0;37524.0;90;57.3;67650.41;85;40884.0;71358.14;4;97;66;8;26;11;3;235;2
200;134548.0;1882.0;38788.0;83;85.07;90096.63;36;43554.0;91377.1;3;137;98;2;12;1;4;26;2
